*_id,title,authorname,rating,voters_count,gender,hometown,books_num,works_count,publisher
4535,Hearts on Fire,Regina Puckett,4.21,19,female,,10,126,Punk & Sissy Publications
4536,"Half Share (Golden Age of the Solar Clipper, #2)",Nathan Lowell,4.19,4707,male,,10,36,podiobooks.com
4537,"Taltos (Lives of the Mayfair Witches, #3)",Anne Rice,3.8,48197,female,"New Orleans, Louisiana",10,200,Ballantine Books
4538,"Effortless (Thoughtless, #2)",S.C. Stephens,4.36,112566,female,,10,26,Gallery Books
4539,"Damnation Marked (Descent, #4)",S.M. Reine,4.23,2600,female,,10,104,Red Iris Books
4540,The Wedding Letters,Jason F. Wright,3.84,1448,male,,10,40,Shadow Mountain
4541,"Everything and the Moon (The Lyndon Sisters, #1)",Julia Quinn,3.8,9648,female,"New York City, NY",10,57,Avon
4542,"Sacrifice (Dylan Hart Odyssey of the Occult, #3)",R.M. Gilmore,4.76,58,female,Selma,10,20,Mac Gille Mhur
4543,"The Diviners (The Diviners, #1)",Libba Bray,3.97,69134,,"Montgomery, Alabama",10,45,"Little, Brown Books for Young Readers"
4544,The Turning,Paul J. Newell,3.53,15,male,,6,6,
4545,The Giving Tree,Shel Silverstein,4.37,855965,male,"Chicago, IL",10,111,HarperCollins Publishers
4546,Old Man Flick,Alexander Vorobok,4,1,,,2,2,
4547,The Bed She Made (Journey Durant #1),Elicia Hyder,4.06,563,female,,10,24,Forge Creek Press
4548,The Girl Who Drank the Moon,Kelly Barnhill,4.15,42273,female,Minneapolis,10,44,Algonquin Young Readers
4549,"Water (Akasha, #1)",Terra Harmony,3.33,1929,female,"Aurora, Colorado",10,23,Patchwork Press
4550,Soon I Will Be Invincible,Austin Grossman,3.68,12875,,"Concord, MA",10,12,
4551,"Keeping the Feast: One Couple's Story of Love, Food, and Healing in Italy",Paula Butturini,3.59,632,,,1,1,
4552,"Raspberry Danish Murder (Hannah Swensen, #22)",Joanne Fluke,3.6,5440,female,,10,55,
4553,Congo Solo: Misadventures Two Degrees North,Emily Hahn,3.36,28,female,"St. Louis, Missouri",10,52,McGill-Queen's University Press
4554,Ashia,L.E. Thomas,4.18,11,,,10,10,
4555,Hurricane Ron,C.J.  Hatch,4.35,17,male,,1,1,Currently Out of Print - Still available in e-book
4556,Foxy: My Life in Three Acts,Pam Grier,3.9,696,female,"Winston-Salem, North Carolina",1,1,Springboard Press
4557,"Night Reigns (Immortal Guardians, #2)",Dianne Duvall,4.19,7876,female,,10,17,Zebra
4558,Skinny,Donna Cooner,3.91,7375,female,,10,17,Point
4559,Why Men Love Bitches: From Doormat to Dreamgirl—A Woman's Guide to Holding Her Own in a Relationship,Sherry Argov,3.89,34207,,,4,4,Adams Media
4560,Dubrovsky,Alexander Pushkin,3.98,2324,male,"Moscow, Russian Empire",10,791,Hesperus Press
4561,"The Dream Catcher (Journey into the Realm, #4)",Markelle Grabo,4.69,13,female,New Berlin,4,4,
4562,Slow Summer Burn (Star Harbor #4),Elisabeth Barrett,4.1,510,female,,10,15,Loveswept
4563,A Whisper of Eternity,Amanda Ashley,3.95,902,female,,10,62,Zebra
4564,Three Wishes,Isabelle Merlin,3.51,368,female,,6,6,Penguin Random House Australia
4565,Chronicles of Steele: Raven: Episode Two,Pauline Creeden,4.21,66,female,,10,79,AltWit Press
4566,Revolution,Jennifer Donnelly,4.02,26814,,,10,25,Random House Delacorte Books for Young Readers
4567,"Police (Harry Hole, #10)",Jo Nesbø,4.23,31037,male,Oslo,10,104,Knopf
4568,"Rise of the Redeemers (The Dorean Line, #2)",Stacey Logan,4.5,2,female,,10,14,Fickle Frog Productions
4569,Hope,Robert K. Swisher Jr.,4.83,23,male,"Logan, Utah",10,20,
4570,"Revelations (Song of the Silvertongue, #1)",Genevieve Pearson,3.77,86,female,"Tacoma, WA",5,5,
4571,"Taming the Scotsman (Brotherhood of the Sword #4/MacAllister, #3)",Kinley MacGregor,4.18,5348,female,Ft. Benning,10,20,Avon
4572,Flight of Dragons,Kyra Dune,4.22,18,female,,10,59,
4573,The Strange Adventures of Rangergirl,Tim Pratt,3.93,298,male,,10,232,Spectra
4574,Prom & Prejudice,Elizabeth Eulberg,3.82,18510,female,"Portage, Wisconsin",10,18,Point
4575,Arrows,Melissa Gorzelanczyk,3.41,564,female,,2,2,Delacorte Press
4576,"Before That Night (One Night That Changes Everything, #0.5)",Lauren Barnholdt,3.7,1713,female,,10,64,
4577,ليون الإفريقي,Amin Maalouf,4.19,10258,male,Beirut,10,36,دار الفارابي
4578,The Tiger's Wife,Téa Obreht,3.39,84527,,Belgrade,9,9,Random House
4579,Left,Katherine Brendli,4.14,7,female,,2,2,Dementi Milestone Publishing
4580,"The Great Hunt (Eurona Duology, #1)",Wendy Higgins,3.65,6393,female,,10,20,HarperTeen
4581,"Spy School (Spy School, #1)",Stuart Gibbs,4.2,11676,male,,10,31,Simon  Schuster Books for Young Readers
4582,The Moth Diaries,Rachel Klein,3.49,2463,female,,10,17,Faber & Faber Limited
4583,The Truth About Adira,Anna  Paulsen,5,4,female,,1,1,
4584,Shades of Night: Perfect Village,Steven Symes,0,0,male,,10,11,Shadow Star Entertainment
4585,Out of Control,Sarah Alderson,4.01,1547,female,London,10,24,Simon & Schuster UK
4586,Wolf Tide,Catherine  Fox,3.84,31,,,10,12,CreateSpace Independent Publishing Platform
4587,"Cowgirl Down (Redneck Debutante, #2)",Jenny Hammerle,4.18,34,female,,10,15,OakTara Publishers
4588,"Dark Magick (Sweep, #4)",Cate Tiernan,4.16,11796,female,New Orleans,10,39,Speak
4589,The Legend's Gate: Book 1 - The Journal of Samuel Wallace,Charles A. Pitts,4,1,male,,2,2,Createspace
4590,"All About Love (Cynster, #6)",Stephanie Laurens,4.08,6721,female,Ceylon,10,141,Avon
4591,"The Tale of Atlantis (The Million Year Journey, #1)",Ronald C. Bradshaw,3.5,24,,,2,2,
4592,The Riddle,Alison Croggon,4.1,20275,female,Transvaal,10,35,Candlewick Press
4593,"Tales From the Vulgar Unicorn (Thieves' World, #2)",Robert Lynn Asprin,3.86,3113,male,"St. Johns, Michigan",10,157,Ace
4594,The Truelove (Aubrey & Maturin #15),Patrick O'Brian,4.36,7369,male,"Chalfont St. Peter, Buckinghamshire",10,114,W. W. Norton  Company
4595,Access All Areas,Teddie Dahlin,4.5,6,,,10,12,New Haven Publishing Ltd
4596,The Runaway (Journey into Submission 3),Khul Waters,4.57,21,male,Sydney,10,11,eXtasy eBooks
4597,The Goddess Workshop,Margaret K.  Johnson,3.76,21,female,,7,7,Create Space
4598,"The Regent's Daughter (Georgian Saga, #9)",Jean Plaidy,3.94,193,female,"Kensington, London",10,141,Putnam Publishing Group
4599,A Estrela Azul (O Judeu de Varsóvia #1),Juliette Benzoni,4.08,170,,Paris,10,157,
4600,"And After (Until the End of the World, #2)",Sarah Lyons Fleming,4.44,3081,female,"Brooklyn, NY",10,12,
4601,"The Preparations (The Legacy series, #1)",Danielle N. McDonough,4.75,4,,,3,3,High Bridge Books
4602,The Female of the Species,Mindy McGinnis,4.2,24852,,,10,21,Katherine Tegen Books
4603,"The Girl With All the Gifts (The Girl With All the Gifts, #1)",M.R. Carey,3.94,177907,male,Liverpool,10,15,Orbit
4604,Undercover Sins (Secret Sins #1),Hayley B. James,3.75,871,female,,9,9,Dreamspinner Press
4605,"The Hazel Wood (The Hazel Wood, #1)",Melissa Albert,3.59,48810,female,,5,5,Flatiron Books
4606,World-Mart,Leigh M. Lane,3.28,169,female,,10,26,Cerebral Books
4607,The Great Divorce,C.S. Lewis,4.28,100770,male,Belfast,10,544,HarperCollins
4608,"Clockwork Lives (Clockwork Angels, #2)",Kevin J. Anderson,4.09,608,male,"Racine, Wisconsin",10,531,ECW Press
4609,"A Knight in Shining Armor (Montgomery/Taggert Family, #13)",Jude Deveraux,4.22,32095,female,"Fairdale, Kentucky",10,97,Pocket Books
4610,"Falls the Shadow  (Welsh Princes, #2)",Sharon Kay Penman,4.39,8800,female,New York,10,31,
4611,The Kalevala,Elias Lönnrot,4.06,4259,male,Sammatti,10,25,Oxford University Press
4612,The Woman in the Wall,Patrice Kindl,3.84,2049,female,"Alplaus, New York",8,8,Puffin
4613,Vampire Crush,A.M. Robinson,3.86,4705,female,,2,2,HarperTeen
4614,St. Martin's Summer,Rafael Sabatini,3.88,120,male,Jesi,10,264,Echo Library
4615,"The Cardturner: A Novel about a King, a Queen, and a Joker",Louis Sachar,3.81,9087,male,"East Meadow, New York",10,62,Delacorte Books for Young Readers
4616,"Blood Moon (The Moonlight Trilogy, #1)",Teri Harman,3.57,208,female,,9,9,Jolly Fish Press
4617,Schooled (Lexy Cooper Mystery #1),Christa Charter,4.07,288,female,,10,10,
4618,"Lucky (Avery Sisters Trilogy, #1)",Rachel Vail,3.41,1888,female,New York City,10,67,
4619,"The Witch's Dream (Knights of Black Swan, #2)",Victoria Danann,4.14,3460,female,"Austin, Texas",10,54,
4620,Points of View,Tony  Thorne,3.9,10,male,London,10,35,Tony Thorne MBE
4621,"City of the Rats (Deltora Quest, #3)",Emily Rodda,3.95,8554,female,Sydney,10,159,Scholastic Paperbacks
4622,Bronx Justice: A Novel Straight from the NYPD Files,Bob Martin,4.34,58,,,10,240,
4623,The Lost Work of Stephen King,Stephen J. Spignesi,4.21,1777,,,10,56,Citadel Press
4624,"Pawn in Frankincense (The Lymond Chronicles, #4)",Dorothy Dunnett,4.6,3382,female,"Dunfermline, Scotland",10,33,Vintage
4625,"Fanged & Fabulous (Immortality Bites, #2)",Michelle Rowen,3.86,4291,female,,10,47,Forever
4626,Crvena kao krv (Lumikki Andersson #1),Salla Simukka,3.42,6219,female,Tampere,10,33,"Znanje, Zagreb"
4627,"Six Months (Seven, #2; Mageriverse #8)",Dannika Dark,4.11,9804,female,,10,34,
4628,The Body,Stephen King,4.25,31834,male,"Portland, Maine",10,1635,Penguin Books
4629,"Rebel Belle (Rebel Belle, #1)",Rachel Hawkins,3.85,35800,female,,10,19,Putnam Juvenile
4630,"Fall of Darkness (The Darkness Chronicles, #1)",Elle Bright,3.77,231,female,,8,8,Elle Bright
4631,"Sold Out (Diary of a Teenage Girl: Chloe, #2)",Melody Carlson,4.02,1005,female,,10,335,Multnomah Books
4632,Helter Skelter,Bryan Cassiday,3.29,34,male,,10,39,Bryan Cassiday
4633,"Black Swan Collected Tales, Books 1-6",Victoria Danann,4.64,244,female,"Austin, Texas",10,54,7th House
4634,"Killing Fear (Prison Break Trilogy, #1)",Allison Brennan,4.12,4131,female,"Redwood City, CA",10,91,Ballantine Books
4635,"Leven Thumps and the Eyes of the Want (Leven Thumps, #3)",Obert Skye,3.97,12316,male,,10,33,Shadow Mountain
4636,The Spectacular Now,Tim Tharp,3.52,39242,male,"Henryetta, Oklahoma",5,5,
4637,"Darkwing (Silverwing, #0.5)",Kenneth Oppel,4.05,4511,male,"Port Alberni, British Columbia",10,51,HarperCollins
4638,The Stolen Child,Keith Donohue,3.71,10725,male,"Pittsburgh, Pennsylvania",10,11,
4639,The Revelation of Soulburn,K. Kris,5,2,male,Kochi,2,2,
4640,"The Widower's Two-Step (Tres Navarre, #2)",Rick Riordan,3.82,1415,male,"San Antonio, Texas",10,180,Bantam
4641,"The Vampire Armand (The Vampire Chronicles, #6)",Anne Rice,3.76,62465,female,"New Orleans, Louisiana",10,200,Ballantine Books
4642,"Five Card Stud (Eclipse Heat, #5)",Gem Sivad,4,99,female,,10,31,"Ellora's Cave Publishing, Inc."
4643,The False Inspector Dew,Peter Lovesey,3.93,1115,,"Whitton, Middlesex",10,150,Soho Crime
4644,Dear Diary,Lesley Arfin,3.43,2162,female,New York City,2,2,Vice Books
4645,You're on the Air,William Heyliger,4.33,3,,,10,27,
4646,The Poisoner's Handbook: Murder and the Birth of Forensic Medicine in Jazz Age New York,Deborah Blum,4,26685,female,"Urbana, Illinois",9,9,Penguin Press
4647,"Lost in Prophecy (Ascension, #5)",S.M. Reine,4.39,1266,female,,10,104,Red Iris Books
4648,Mourning Mansion,Billie Sue Mosiman,3.56,34,female,,10,145,DM Publishing
4649,"Wieża Jaskółki (Saga o Wiedźminie, #6)",Andrzej Sapkowski,4.31,34208,male,Łódź,10,134,SuperNOWA
4650,"Finders Keepers (Gifted, #4)",Marilyn Kaye,3.89,1292,female,"New Britain, Connecticut",10,136,MacMillan
4651,"Winter Street (Winter, #1)",Elin Hilderbrand,3.74,33397,,,10,50,"Little, Brown and Company"
4652,"The Broken Road (The Broken Road, #1)",Richard Paul Evans,3.98,7195,male,"Salt Lake City, Utah",10,114,Simon  Schuster Audio
4653,Lever Templar (Castellum One #1),Matt Gianni,4.38,47,male,Seattle,1,1,
4654,A Knight in the Void,William Kirklen,5,1,male,,1,1,
4655,The Last Little Blue Envelope,Maureen Johnson,3.85,22778,female,"Philadelphia, PA",10,50,
4656,Viking: The Green Land,Katie Aiken Ritter,3.86,173,female,,2,2,
4657,"Seasons (Seasons, #1)",C.S. Ulyate,4,6,male,,2,2,
4658,"Backstage Paradise, Novella #2: A Rock Star Erotic Romance",Emma  Rose,4.22,9,female,,10,203,
4659,"The Sect (Wicked Trinity, #1)",Courtney Lane,3.76,1637,female,Rochester,10,18,
4660,"The Redemption of Alexander Seaton (Alexander Seaton, #1)",Shona MacLean,3.89,904,,Inverness,5,5,Quercus
4661,The Temporary Wife,Mary Balogh,3.96,3166,female,"Swansea, Wales",10,177,Signet
4662,Prince Andy and the Misfits: Epidemic in the Dark Lands,Karen Gammons,4.58,24,female,"Conrad, Montana",6,6,Createspace Independent Publishing Platform
4663,The Fear of Surrender (The Hampton Road Club #3),Morticia Knight,4.02,81,female,Los Angeles,10,82,Totally Bound
4664,Dry,Augusten Burroughs,4.03,81495,,"Pittsburgh, Pennsylvania",10,17,Picador USA
4665,"Good Boy, Achilles!",Eddie Ellis,4.14,14,,,1,1,WestBow Press
4666,The Curious Incident of the Dog in the Night-Time,Mark Haddon,3.88,1123,male,Northampton,10,55,Vintage
4667,"Dirk Gently's Holistic Detective Agency (Dirk Gently, #1)",Douglas Adams,3.98,112961,male,"Cambridge, England",10,101,Pocket Books
4668,Kathleen's Shaken Dreams,Tracy Leininger Craven,3.97,102,,,6,6,Mission City Press
4669,"Ship of Destiny (Liveship Traders, #3)",Robin Hobb,4.22,53288,female,California,10,263,Spectra Books
4670,More Than Love Letters,Rosy Thornton,3.71,211,female,Newcastle upon Tyne,7,7,Headline Review
4671,Normal (Normal #1),Graeme Cameron,3.4,3676,male,,7,7,Mira
4672,Chronicles of the Virago Book II The Apprentus,Michael Bialys,4.67,3,male,Toronto,4,4,Self Published
4673,"The Keeper of Secrets (Horowitz Chronicles, #1)",Julie  Thomas,4.01,2708,female,Auckland,7,7,HarperCollins
4674,Love's Winter Hope (Eagle Harbor #5),Naomi Rawlings,4.57,145,female,,10,22,
4675,Login to Heaven,Neil Ionov,3.38,8,,,1,1,
4676,Maggie's Kitchen,Caroline Beecham,3.7,289,female,Brighton,4,4,Allen & Unwin
4677,Across Time,Jeff Fuell,4.08,12,male,Dallas,10,24,Synergebooks.com
4678,On the Front Line: The Collected Journalism of Marie Colvin,Marie Colvin,4.41,277,,,1,1,HarperPress
4679,"The Smoke Thief (Drakon, #1)",Shana Abe,3.74,7641,female,Texas,10,21,Bantam
4680,Deep Winter,Samuel W. Gailey,3.33,483,male,"Cumberland, Maryland",3,3,Blue Rider Press
4681,"Flight of the Old Dog (Patrick McLanahan, #1)",Dale Brown,4.11,16110,male,,10,88,
4682,The Queen of England: Coronation,Courtney Brandt,4.18,33,female,Indianapolis,10,12,
4683,"Dead Man's Grip (Roy Grace, #7)",Peter James,4.15,6926,male,Brighton,10,105,Minotaur Books
4684,Queen Mother,Angela Norton Tyler,4.2,15,female,"New York, NY",3,3,
4685,Ham on Rye,Charles Bukowski,4.14,78090,male,Andernach,10,421,Ecco
4686,Letter to My Daughter,George Bishop,3.64,1079,,Nashville,10,12,Ballantine Books
4687,24 Wajah Billy: Dua Puluh Empat Orang Hidup dalam Diri Billy Milligan,Daniel Keyes,4.29,14223,male,"Brooklyn, New York",10,72,Qanita
4688,My Brother's Ghost,Allan Ahlberg,4.03,147,male,Croydon,10,187,Viking Juvenile
4689,The Rapture of Canaan,Sheri Reynolds,3.82,33058,female,,8,8,Berkley Books
4690,Just Flirted,China.,3,2,,,2,2,CS Media
4691,Secret Daughter,Shilpi Somaya Gowda,3.98,67334,female,Toronto,8,8,William Morrow
4692,Barbara Anderson Uncensored: Eyewitness To Deceit,Barbara   Anderson,3.93,27,female,,2,2,
4693,The Last Wolf,Michael Morpurgo,4.05,460,male,"St Albans, Hertfordshire",10,327,Yearling
4694,Fear the Darkness (Dark-Hunterverse #11.5),Sherrilyn Kenyon,4.14,10557,,Ft. Benning,10,195,St. Martin's Press
4695,How to Survive a Horror Movie,Seth Grahame-Smith,3.92,2289,male,"Rockville Center, New York",10,15,Quirk Books
4696,The Grower's Gift (Progeny of Time #1),Vanna Smythe,4,34,female,,10,11,
4697,"Shadow on the Wall (The SandStorm Chronicles, #1)",Pavarti K. Tyler,4.16,90,female,,10,29,Fighting Monkey Press
4698,Crônicas de Domária,L. C. Lopes,5,1,,,3,3,
4699,"King of Foxes (Conclave of Shadows, #2)",Raymond E. Feist,3.98,13493,male,"Los Angeles, California",10,160,Harper Torch
4700,Clay's Quilt,Silas House,3.95,2935,male,"Whitley County, Kentucky",10,26,Ballantine Books
4701,"No Ifs, Ands, or Bears About It (Grayslake, #1)",Celia Kyle,3.89,6170,female,Aviano,10,194,
4702,"Bride of the Water God, Volume 3",Mi-Kyung Yun,4.04,1658,female,,10,28,Dark Horse Books
4703,Inheritance (The Evolution Chronicles Book 2),R.J. Palmer,5,1,,,3,3,
4704,Prey (Maneater #2),Thomas Emson,4.19,81,male,,10,16,Snowbooks
4705,"Fueled (Driven, #2)",K. Bromberg,4.5,45501,,,10,61,JKB Publishing
4706,Looking for Alaska,John Green,4.04,1041,,Indianapolis,10,43,Speak
4707,Black-Eyed Susans,Julia Heaberlin,3.76,26168,female,,10,12,Ballantine Books
4708,Soldier's Rest,Kathryn Hohmann,4,5,female,,1,1,"Amazon Digital Services, Inc."
4709,Just Listen,Sarah Dessen,4.06,226446,female,Illinois,10,44,
4710,"The Twice Lost (Lost Voices, #3)",Sarah  Porter,4.08,1639,female,,8,8,Houghton Mifflin Harcourt
4711,Room Four,A.J. Knauss,3.76,17,female,,1,1,Createspace
4712,Teacher's Dead,Benjamin Zephaniah,3.59,626,male,Birmingham,10,50,Bloomsbury UK
4713,As 7 cores de Oníris,Rita Vilela,4.05,41,female,Lisbon,10,42,Oficina do Livro
4714,"The Reasons For Marriage (Regencies, #5; Lester Family, #1)",Stephanie Laurens,3.79,2415,female,Ceylon,10,141,MIRA
4715,Burnt Promises (Brooklyn and Bo Chronicles: Book Two),Brenda Perlin,4.83,58,female,Los Angeles,10,16,Blossoming Press
4716,"Falcondance (The Kiesha'ra, #3)",Amelia Atwater-Rhodes,3.87,6974,female,"Silver Springs, Maryland",10,26,
4717,Lily White Lies,K.E. Garvey,3.77,70,female,New Jersey,6,6,Smashwords Edition
4718,Earth Angel,Jeff Fuell,4.09,11,male,Dallas,10,24,Synergebooks.com
4719,Hector and the Search for Happiness,François Lelord,3.48,13434,male,Paris,10,44,
4720,"Proven Guilty (The Dresden Files, #8)",Jim Butcher,4.41,97540,male,"Independence, Missouri",10,94,Roc
4721,Un Lun Dun,China Miéville,3.82,17330,male,"Norwich, England",10,125,Del Rey
4722,The Zombie Rule Book: A Zombie Apocalypse Survival Guide,Tony Newton,3.52,58,male,Cambridge UK,10,104,Cosmic Egg Books
4723,"Rend the Dark (Rend the Dark, #1)",Mark Gelineau,3.87,142,male,"San Jose, CA",10,12,Gelineau and King
4724,"Sempre (Sempre, #1)",J.M. Darhower,4.17,26149,,,10,26,Gallery Books
4725,"Valley of Secrets (The Last Heiress, #1)",Morgan  Knight,3.57,23,,,1,1,
4726,"Blue Gemini: A Thriller (Blue Gemini,  #1)",Mike Jenne,4.31,194,,,5,5,Yucca
4727,Wide Awake Asleep,Louise Wise,4.17,23,female,London,10,11,FAR
4728,Graffiti Girl,Kelly Parra,3.5,282,female,,10,9,MTV Books
4729,"Avenger (Outsider, #4)",Micalea Smeltzer,4.21,721,female,,10,57,
4730,HUMANITY Understanding Reality and Inquiring Good,Zaman Ali,3.4,10,male,Lahore,2,2,"Zamna Ali, ISBN: 978-969-23195-0-8"
4731,Madora's Prophecy (The Rostical Users #3),Michael  Rogers,4.64,11,male,,10,15,Smashwords
4732,"Antigoddess (Goddess War, #1)",Kendare Blake,3.65,7682,female,Seoul,10,31,Tor
4733,Cinderella Steals Home (Cinderella #3),Carly Syms,3.59,1062,female,New Jersey,10,10,
4734,Dark Shadows: Angélique's Descent,Lara Parker,3.71,624,female,,10,17,HarperEntertainment
4735,"Cinders (Xander Drew, #1)",Matthew Ledrew,4.11,9,male,,10,39,Engen Books
4736,Steel Will: My Journey Through Hell to Become the Man I Was Meant to Be,Shilo Harris,4.19,115,,,1,1,Baker Books
4737,"Succubus Blues (Georgina Kincaid, #1)",Richelle Mead,3.94,50888,female,,10,77,Kensington
4738,The Color Project,Sierra Abrams,3.87,804,female,,2,2,Gatekeeper Press
4739,Cut,Patricia McCormick,3.76,53168,female,,10,18,Push
4740,I Want Never Gets,Tracey Waples,4.05,147,,,1,1,
4741,The Midwife's Apprentice,Karen Cushman,3.72,37264,female,"Chicago, Illinois",10,21,HarperTrophy
4742,Mermaid,Carolyn Turgeon,3.63,5605,female,,10,61,Crown Publishing Group
4743,Roadkill,Stuart G.  Yates,4.6,5,male,Wallasey,10,21,"Moonshine Cove Publishing, LLC"
4744,Strum,Nancy  Young,3.47,43,female,,2,2,Inkwater Press
4745,"Deadlock (Tweed & Co., #5)",Colin Forbes,3.62,249,male,"Hampstead, London",10,78,Pan Books
4746,The Medici Mirror,Melissa  Bailey,3.32,139,female,Ashbourne,2,2,Arrow
4747,Mockerberry,ReadLikeWildFire,5,3,female,,7,7,Chely Australia
4748,Amelia Lost: The Life and Disappearance of Amelia Earhart,Candace Fleming,3.93,5868,female,,10,50,Schwartz & Wade
